time,open,high,low,close,volume
9/3/20 5:00,8.1,8.75,8.1,8.41,14107
9/2/20 20:00,8.2,8.39,8.16,8.35,19475
9/2/20 19:00,8.59,8.59,8.08,8.24,58945
9/2/20 18:00,7.72,8.58,7.71,8.58,121328
9/2/20 17:00,7.71,7.87,7.6,7.7599,77817
9/2/20 16:00,7.595,7.71,7.54,7.71,1696660
9/2/20 15:00,7.605,7.65,7.535,7.6,601380
9/2/20 14:00,7.67,7.79,7.57,7.605,998347
9/2/20 13:00,7.38,7.7,7.34,7.67,861379
9/2/20 12:00,7.5925,7.84,7.35,7.385,2029479
9/2/20 11:00,7.34,7.66,7.29,7.6,2391700
9/2/20 10:00,7.72,8.05,7.11,7.34,3988838
9/2/20 9:00,7.956,8,7.72,7.7202,107040
9/2/20 8:00,7.86,7.98,7.85,7.95,30029
9/2/20 7:00,7.85,7.86,7.81,7.85,4038
9/2/20 6:00,7.85,7.85,7.71,7.85,5929
9/1/20 20:00,7.72,7.75,7.6,7.65,31853
9/1/20 19:00,7.7,7.81,7.6999,7.77,21901
9/1/20 18:00,7.63,7.72,7.6,7.72,49884
9/1/20 17:00,7.65,7.66,7.55,7.62,190175
9/1/20 16:00,7.4882,7.82,7.46,7.66,4577969
9/1/20 15:00,7.4964,7.54,7.32,7.49,1415998
9/1/20 14:00,7.4967,7.7,7.44,7.495,2790199
9/1/20 13:00,7.11,7.6,7.109,7.496,2527178
9/1/20 12:00,7.42,7.47,7.02,7.101,2418452
9/1/20 11:00,6.8143,7.62,6.77,7.4182,5417045
9/1/20 10:00,7.03,7.49,6.81,6.8275,3506612
9/1/20 9:00,6.9199,7.08,6.7501,7.05,103342
9/1/20 8:00,6.95,6.95,6.76,6.81,25630
9/1/20 7:00,6.85,6.85,6.75,6.75,1754
9/1/20 6:00,6.9,6.95,6.73,6.85,4413
9/1/20 5:00,6.98,6.98,6.75,6.9,5607
8/31/20 20:00,6.95,7.05,6.92,7,27197
8/31/20 19:00,6.97,7.04,6.78,6.96,68805
8/31/20 18:00,6.8,7,6.8,6.97,132912
8/31/20 17:00,6.69,6.87,6.65,6.8,152276
8/31/20 16:00,6.9775,7.15,6.51,6.69,7375384
8/31/20 15:00,6.9489,7.13,6.74,6.9774,6215900
8/31/20 14:00,6.775,6.98,6.53,6.9438,4167479
8/31/20 13:00,6.29,6.87,6.24,6.775,4616624
8/31/20 12:00,6.435,6.45,5.96,6.2831,3826782
8/31/20 11:00,6.63,6.82,6.1118,6.435,6215246
8/31/20 10:00,5.64,6.79,5.64,6.6433,4492806
8/31/20 9:00,6.0199,6.38,5.6,5.6,270341
8/31/20 8:00,5.8,6.45,5.75,5.98,133427
8/31/20 7:00,5.75,5.75,5.7,5.7,787
8/31/20 6:00,5.78,6,5.78,5.78,7892
8/31/20 5:00,5.8,6,5.8,5.85,7359
8/28/20 20:00,5.7,5.7,5.56,5.68,27535
8/28/20 19:00,5.55,5.7,5.51,5.7,28837
8/28/20 18:00,5.5,5.57,5.49,5.57,13094
8/28/20 17:00,5.39,5.6,5.31,5.54,19798
8/28/20 16:00,5.46,5.54,5.32,5.39,1208823
8/28/20 15:00,5.47,5.565,5.44,5.4556,549968
8/28/20 14:00,5.3714,5.4699,5.37,5.4626,223831
8/28/20 13:00,5.3238,5.38,5.32,5.37,215780
8/28/20 12:00,5.2212,5.33,5.215,5.33,368576
8/28/20 11:00,5.345,5.47,5.22,5.22,1047690
8/28/20 10:00,5.25,5.4199,5.22,5.335,488206
8/28/20 9:00,5.25,5.29,5.25,5.2518,1810
8/28/20 8:00,5.25,5.25,5.25,5.25,700
8/27/20 20:00,5.3,5.3,5.3,5.3,201
8/27/20 18:00,5.3,5.3,5.3,5.3,83830
8/27/20 17:00,5.28,5.28,5.25,5.25,3113
8/27/20 16:00,5.1899,5.26,5.18,5.25,776616
8/27/20 15:00,5.16,5.245,5.16,5.19,262518
8/27/20 14:00,5.11,5.17,5.095,5.17,255311
8/27/20 13:00,5.15,5.15,5.1,5.11,240698
8/27/20 12:00,5.17,5.17,5.105,5.145,221996
8/27/20 11:00,5.09,5.185,5.02,5.18,687337
8/27/20 10:00,5.1813,5.3799,5.08,5.09,795395
8/27/20 9:00,5.1955,5.2,5.11,5.11,725
8/26/20 20:00,5.11,5.11,5.09,5.09,1719
8/26/20 19:00,5.15,5.15,5.11,5.11,1065
8/26/20 18:00,5.11,5.15,5.08,5.12,952
8/26/20 17:00,5.08,5.13,5.07,5.0802,2258
8/26/20 16:00,5.18,5.19,5.035,5.11,1052296
8/26/20 15:00,5.185,5.21,5.14,5.185,264939
8/26/20 14:00,5.11,5.22,5.09,5.184,299111
8/26/20 13:00,5.155,5.155,5.09,5.105,138082
8/26/20 12:00,5.1009,5.185,5.08,5.16,368804
8/26/20 11:00,5.005,5.16,4.985,5.105,393539
8/26/20 10:00,4.95,5.0568,4.9199,5,171678
8/26/20 9:00,4.8765,4.98,4.8765,4.98,2511
8/25/20 19:00,4.93,4.93,4.93,4.93,100
8/25/20 18:00,4.92,4.98,4.92,4.98,2431
8/25/20 17:00,4.9901,4.9901,4.96,4.96,2920
8/25/20 16:00,4.99,5.02,4.96,4.98,451214
8/25/20 15:00,5,5.02,4.965,4.995,166864
8/25/20 14:00,4.94,5.02,4.93,5,120837
8/25/20 13:00,4.98,5.02,4.94,4.94,190545
8/25/20 12:00,5.02,5.07,4.975,4.975,454162
8/25/20 11:00,5.22,5.225,4.905,5.025,543211
8/25/20 10:00,4.88,5.25,4.8551,5.21,962278
8/25/20 9:00,4.95,4.95,4.85,4.85,2129
8/24/20 20:00,4.95,4.96,4.95,4.95,650
8/24/20 19:00,4.88,4.88,4.88,4.88,900
8/24/20 18:00,4.86,4.88,4.86,4.88,235
8/24/20 17:00,4.86,4.86,4.86,4.86,1263
8/24/20 16:00,4.79,4.89,4.76,4.87,727617
8/24/20 15:00,4.8,4.83,4.77,4.795,289631
8/24/20 14:00,4.775,4.8,4.72,4.795,291860
8/24/20 13:00,4.605,4.835,4.6,4.7782,632207
8/24/20 12:00,4.665,4.71,4.56,4.61,780018
8/24/20 11:00,4.79,4.93,4.66,4.6645,998035
8/24/20 10:00,5.15,5.22,4.74,4.78,738556
8/24/20 9:00,5.124,5.2188,5.03,5.15,15003
8/24/20 8:00,5.05,5.13,5.05,5.13,1069
8/24/20 5:00,5.05,5.05,5.03,5.03,200
8/21/20 20:00,5.05,5.05,5.02,5.05,2100
8/21/20 18:00,5.03,5.04,5.01,5.01,2948
8/21/20 17:00,5.02,5.02,4.96,4.99,14463
8/21/20 16:00,5.0448,5.11,5.005,5.04,1014446
8/21/20 15:00,5.03,5.14,4.98,5.05,901134
8/21/20 14:00,5.1807,5.1882,4.94,5.0282,1504203
8/21/20 13:00,5.06,5.6,5.04,5.185,5525738
8/21/20 12:00,4.77,5.08,4.76,5.07,875722
8/21/20 11:00,4.785,4.835,4.73,4.77,485259
8/21/20 10:00,4.5601,4.79,4.5601,4.78,236435
8/21/20 9:00,4.6101,4.62,4.6101,4.62,1357
8/21/20 8:00,4.61,4.61,4.6,4.6,400
8/20/20 20:00,4.68,4.68,4.68,4.68,932
8/20/20 18:00,4.57,4.68,4.57,4.68,1300
8/20/20 17:00,4.61,4.62,4.61,4.62,591
8/20/20 16:00,4.62,4.635,4.58,4.61,550708
8/20/20 15:00,4.56,4.625,4.55,4.62,224464
8/20/20 14:00,4.57,4.59,4.545,4.555,319151
8/20/20 13:00,4.54,4.6,4.535,4.565,167010
8/20/20 12:00,4.56,4.57,4.52,4.53,272693
8/20/20 11:00,4.5396,4.68,4.53,4.56,528999
8/20/20 10:00,4.64,4.64,4.51,4.53,315114
8/19/20 18:00,4.7,4.7,4.68,4.68,923
8/19/20 17:00,4.73,4.73,4.73,4.73,251
8/19/20 16:00,4.68,4.74,4.66,4.72,729727
8/19/20 15:00,4.73,4.75,4.68,4.68,397520
8/19/20 14:00,4.78,4.8,4.73,4.73,260563
8/19/20 13:00,4.79,4.7975,4.78,4.78,159859
8/19/20 12:00,4.79,4.84,4.775,4.79,319818
8/19/20 11:00,4.755,4.835,4.73,4.79,316449
8/19/20 10:00,4.81,4.83,4.64,4.749,356884
8/19/20 9:00,4.82,4.82,4.82,4.82,318
8/19/20 8:00,4.81,4.81,4.81,4.81,1300
8/18/20 20:00,4.81,4.81,4.78,4.78,400
8/18/20 18:00,4.82,4.82,4.8,4.8,801
8/18/20 17:00,4.81,4.87,4.79,4.8,16586
8/18/20 16:00,4.815,4.87,4.785,4.81,956381
8/18/20 15:00,4.8,4.84,4.78,4.815,372488
8/18/20 14:00,4.73,4.81,4.7,4.8,573663
8/18/20 13:00,4.72,4.76,4.68,4.735,431752
8/18/20 12:00,4.63,4.72,4.59,4.71,532773
8/18/20 11:00,4.52,4.63,4.5,4.63,508482
8/18/20 10:00,4.6064,4.65,4.435,4.5125,366517
8/18/20 9:00,4.6299,4.63,4.6299,4.63,904
8/18/20 8:00,4.63,4.63,4.63,4.63,348
8/18/20 7:00,4.63,4.63,4.63,4.63,348
8/18/20 5:00,4.51,4.51,4.51,4.51,200
8/17/20 20:00,4.63,4.63,4.63,4.63,100
8/17/20 19:00,4.68,4.68,4.68,4.68,500
8/17/20 18:00,4.68,4.68,4.66,4.68,2458
8/17/20 17:00,4.63,4.63,4.63,4.63,1000
8/17/20 16:00,4.62,4.665,4.605,4.63,688594
8/17/20 15:00,4.59,4.63,4.57,4.62,148610
8/17/20 14:00,4.605,4.61,4.555,4.5875,153429
8/17/20 13:00,4.625,4.63,4.56,4.61,334029
8/17/20 12:00,4.65,4.69,4.62,4.63,188350
8/17/20 11:00,4.659,4.69,4.635,4.65,422795
8/17/20 10:00,4.75,4.7998,4.63,4.6582,347696
8/17/20 9:00,4.79,4.79,4.75,4.75,500
8/17/20 7:00,4.75,4.75,4.75,4.75,104
8/14/20 19:00,4.7499,4.7499,4.7499,4.7499,210
8/14/20 18:00,4.75,4.75,4.73,4.73,683
8/14/20 17:00,4.74,4.7502,4.74,4.75,2439
8/14/20 16:00,4.745,4.765,4.735,4.74,824604
8/14/20 15:00,4.76,4.76,4.735,4.745,215677
8/14/20 14:00,4.71,4.76,4.695,4.75,257907
8/14/20 13:00,4.65,4.73,4.645,4.71,253196
8/14/20 12:00,4.69,4.71,4.641,4.65,308931
8/14/20 11:00,4.7,4.83,4.6602,4.69,1279463
8/14/20 10:00,4.64,4.7,4.545,4.695,255848
8/14/20 8:00,4.64,4.64,4.64,4.64,115
8/14/20 6:00,4.64,4.64,4.64,4.64,100
