Date,Open,High,Low,Close,Adj Close,Volume,Stock_Date,Close_Curr_Day,Open_Curr_Day,Vol_Curr_Day,Diff_Curr_Day,Abs_Diff_Curr_Day,Close_Prev_1_Day,Open_Prev_1_Day,Vol_Prev_1_Day,Diff_Prev_1_Day,Abs_Diff_Prev_1_Day,Close_Prev_2_Day,Open_Prev_2_Day,Vol_Prev_2_Day,Diff_Prev_2_Day,Abs_Diff_Prev_2_Day,Close_Prev_3_Day,Open_Prev_3_Day,Vol_Prev_3_Day,Diff_Prev_3_Day,Abs_Diff_Prev_3_Day
12/29/2020,20.82,21.07,18.559999,19.379999,19.379999,9241400.0,2020-12-29,19.379999,20.82,9241400.0,-1.4400009999999988,1.4400009999999988,20.99,21.309999,8965900.0,-0.3199990000000028,0.3199990000000028,20.15,21.01,6262200.0,-0.860000000000003,0.860000000000003,20.57,20.17,25830300.0,0.3999999999999986,0.3999999999999986
12/30/2020,19.379999,20.0,18.85,19.26,19.26,5934400.0,2020-12-30,19.26,19.379999,5934400.0,-0.11999899999999997,0.11999899999999997,19.379999,20.82,9241400.0,-1.4400009999999988,1.4400009999999988,20.99,21.309999,8965900.0,-0.3199990000000028,0.3199990000000028,20.15,21.01,6262200.0,-0.860000000000003,0.860000000000003
12/31/2020,19.25,19.799999,18.799999,18.84,18.84,6918900.0,2020-12-31,18.84,19.25,6918900.0,-0.41000000000000014,0.41000000000000014,19.26,19.379999,5934400.0,-0.11999899999999997,0.11999899999999997,19.379999,20.82,9241400.0,-1.4400009999999988,1.4400009999999988,20.99,21.309999,8965900.0,-0.3199990000000028,0.3199990000000028
1/4/2021,19.0,19.1,17.15,17.25,17.25,10022500.0,2021-01-04,17.25,19.0,10022500.0,-1.75,1.75,18.84,19.25,6918900.0,-0.41000000000000014,0.41000000000000014,19.26,19.379999,5934400.0,-0.11999899999999997,0.11999899999999997,19.379999,20.82,9241400.0,-1.4400009999999988,1.4400009999999988
1/5/2021,17.35,18.08,17.23,17.370001,17.370001,4961500.0,2021-01-05,17.370001,17.35,4961500.0,0.02000099999999705,0.02000099999999705,17.25,19.0,10022500.0,-1.75,1.75,18.84,19.25,6918900.0,-0.41000000000000014,0.41000000000000014,19.26,19.379999,5934400.0,-0.11999899999999997,0.11999899999999997
1/6/2021,17.34,18.98,17.33,18.360001,18.360001,6056200.0,2021-01-06,18.360001,17.34,6056200.0,1.0200010000000006,1.0200010000000006,17.370001,17.35,4961500.0,0.02000099999999705,0.02000099999999705,17.25,19.0,10022500.0,-1.75,1.75,18.84,19.25,6918900.0,-0.41000000000000014,0.41000000000000014
1/7/2021,18.469999,19.450001,18.02,18.08,18.08,6129300.0,2021-01-07,18.08,18.469999,6129300.0,-0.3899990000000031,0.3899990000000031,18.360001,17.34,6056200.0,1.0200010000000006,1.0200010000000006,17.370001,17.35,4961500.0,0.02000099999999705,0.02000099999999705,17.25,19.0,10022500.0,-1.75,1.75
1/8/2021,18.18,18.299999,17.08,17.690001,17.690001,6464500.0,2021-01-08,17.690001,18.18,6464500.0,-0.48999900000000096,0.48999900000000096,18.08,18.469999,6129300.0,-0.3899990000000031,0.3899990000000031,18.360001,17.34,6056200.0,1.0200010000000006,1.0200010000000006,17.370001,17.35,4961500.0,0.02000099999999705,0.02000099999999705
1/11/2021,19.41,20.65,19.01,19.940001,19.940001,14927600.0,2021-01-11,19.940001,19.41,14927600.0,0.5300009999999986,0.5300009999999986,17.690001,18.18,6464500.0,-0.48999900000000096,0.48999900000000096,18.08,18.469999,6129300.0,-0.3899990000000031,0.3899990000000031,18.360001,17.34,6056200.0,1.0200010000000006,1.0200010000000006
1/12/2021,19.959999,20.4,19.32,19.950001,19.950001,7060700.0,2021-01-12,19.950001,19.959999,7060700.0,-0.009997999999999507,0.009997999999999507,19.940001,19.41,14927600.0,0.5300009999999986,0.5300009999999986,17.690001,18.18,6464500.0,-0.48999900000000096,0.48999900000000096,18.08,18.469999,6129300.0,-0.3899990000000031,0.3899990000000031
1/13/2021,20.42,38.650002,20.030001,31.4,31.4,144501700.0,2021-01-13,31.4,20.42,144501700.0,10.979999999999997,10.979999999999997,19.950001,19.959999,7060700.0,-0.009997999999999507,0.009997999999999507,19.940001,19.41,14927600.0,0.5300009999999986,0.5300009999999986,17.690001,18.18,6464500.0,-0.48999900000000096,0.48999900000000096
1/14/2021,38.09,43.060001,33.049999,39.91,39.91,93717400.0,2021-01-14,39.91,38.09,93717400.0,1.8199999999999932,1.8199999999999932,31.4,20.42,144501700.0,10.979999999999997,10.979999999999997,19.950001,19.959999,7060700.0,-0.009997999999999507,0.009997999999999507,19.940001,19.41,14927600.0,0.5300009999999986,0.5300009999999986
1/15/2021,38.490002,40.75,34.009998,35.5,35.5,46752200.0,2021-01-15,35.5,38.490002,46752200.0,-2.990001999999997,2.990001999999997,39.91,38.09,93717400.0,1.8199999999999932,1.8199999999999932,31.4,20.42,144501700.0,10.979999999999997,10.979999999999997,19.950001,19.959999,7060700.0,-0.009997999999999507,0.009997999999999507
1/19/2021,41.549999,45.52,36.639999,39.360001,39.360001,74721900.0,2021-01-19,39.360001,41.549999,74721900.0,-2.1899980000000028,2.1899980000000028,35.5,38.490002,46752200.0,-2.990001999999997,2.990001999999997,39.91,38.09,93717400.0,1.8199999999999932,1.8199999999999932,31.4,20.42,144501700.0,10.979999999999997,10.979999999999997
1/20/2021,37.369999,41.189999,36.060001,39.119999,39.119999,33471800.0,2021-01-20,39.119999,37.369999,33471800.0,1.75,1.75,39.360001,41.549999,74721900.0,-2.1899980000000028,2.1899980000000028,35.5,38.490002,46752200.0,-2.990001999999997,2.990001999999997,39.91,38.09,93717400.0,1.8199999999999932,1.8199999999999932
1/21/2021,39.23,44.75,37.0,43.029999,43.029999,57079800.0,2021-01-21,43.029999,39.23,57079800.0,3.7999989999999997,3.7999989999999997,39.119999,37.369999,33471800.0,1.75,1.75,39.360001,41.549999,74721900.0,-2.1899980000000028,2.1899980000000028,35.5,38.490002,46752200.0,-2.990001999999997,2.990001999999997
1/22/2021,42.59,76.760002,42.32,65.010002,65.010002,196784300.0,2021-01-22,65.010002,42.59,196784300.0,22.420001999999997,22.420001999999997,43.029999,39.23,57079800.0,3.7999989999999997,3.7999989999999997,39.119999,37.369999,33471800.0,1.75,1.75,39.360001,41.549999,74721900.0,-2.1899980000000028,2.1899980000000028
1/25/2021,96.730003,159.179993,61.130001,76.790001,76.790001,177874000.0,2021-01-25,76.790001,96.730003,177874000.0,-19.940001999999993,19.940001999999993,65.010002,42.59,196784300.0,22.420001999999997,22.420001999999997,43.029999,39.23,57079800.0,3.7999989999999997,3.7999989999999997,39.119999,37.369999,33471800.0,1.75,1.75
1/26/2021,88.559998,150.0,80.199997,147.979996,147.979996,178588000.0,2021-01-26,147.979996,88.559998,178588000.0,59.41999800000001,59.41999800000001,76.790001,96.730003,177874000.0,-19.940001999999993,19.940001999999993,65.010002,42.59,196784300.0,22.420001999999997,22.420001999999997,43.029999,39.23,57079800.0,3.7999989999999997,3.7999989999999997
1/27/2021,354.829987,380.0,249.0,347.51001,347.51001,93396700.0,2021-01-27,347.51001,354.829987,93396700.0,-7.319976999999994,7.319976999999994,147.979996,88.559998,178588000.0,59.41999800000001,59.41999800000001,76.790001,96.730003,177874000.0,-19.940001999999993,19.940001999999993,65.010002,42.59,196784300.0,22.420001999999997,22.420001999999997
1/28/2021,265.0,483.0,112.25,193.600006,193.600006,58815800.0,2021-01-28,193.600006,265.0,58815800.0,-71.39999399999999,71.39999399999999,347.51001,354.829987,93396700.0,-7.319976999999994,7.319976999999994,147.979996,88.559998,178588000.0,59.41999800000001,59.41999800000001,76.790001,96.730003,177874000.0,-19.940001999999993,19.940001999999993
1/29/2021,379.709991,413.980011,250.0,325.0,325.0,50259200.0,2021-01-29,325.0,379.709991,50259200.0,-54.709991,54.709991,193.600006,265.0,58815800.0,-71.39999399999999,71.39999399999999,347.51001,354.829987,93396700.0,-7.319976999999994,7.319976999999994,147.979996,88.559998,178588000.0,59.41999800000001,59.41999800000001
2/1/2021,316.559998,322.0,212.0,225.0,225.0,37382200.0,2021-02-01,225.0,316.559998,37382200.0,-91.55999800000001,91.55999800000001,325.0,379.709991,50259200.0,-54.709991,54.709991,193.600006,265.0,58815800.0,-71.39999399999999,71.39999399999999,347.51001,354.829987,93396700.0,-7.319976999999994,7.319976999999994
2/2/2021,140.759995,158.0,74.220001,90.0,90.0,78183100.0,2021-02-02,90.0,140.759995,78183100.0,-50.759995,50.759995,225.0,316.559998,37382200.0,-91.55999800000001,91.55999800000001,325.0,379.709991,50259200.0,-54.709991,54.709991,193.600006,265.0,58815800.0,-71.39999399999999,71.39999399999999
2/3/2021,112.010002,113.400002,85.25,92.410004,92.410004,42698500.0,2021-02-03,92.410004,112.010002,42698500.0,-19.599998,19.599998,90.0,140.759995,78183100.0,-50.759995,50.759995,225.0,316.559998,37382200.0,-91.55999800000001,91.55999800000001,325.0,379.709991,50259200.0,-54.709991,54.709991
